,Date,BE,DE,FR,NP
1391,2013-02-27 23:00:00,60.04,48.02,60.037,38.6
1392,2013-02-28 00:00:00,51.82,44.05,51.816,38.24
1393,2013-02-28 01:00:00,55.5,38.24,55.5,37.87
1394,2013-02-28 02:00:00,52.34,36.98,52.337,37.27
1395,2013-02-28 03:00:00,41.64,38.29,41.64,37.97
1396,2013-02-28 04:00:00,40.25,39.35,40.247,38.41
1397,2013-02-28 05:00:00,43.7,41.09,43.703,39.87
1398,2013-02-28 06:00:00,59.99,57.94,59.99,41.1
1399,2013-02-28 07:00:00,58.1,58.1,58.098,42.13
1400,2013-02-28 08:00:00,69.99,69.99,69.99,43.73
1401,2013-02-28 09:00:00,79.6,68.0,79.597,42.5
1402,2013-02-28 10:00:00,65.84,65.84,65.84,42.23
1403,2013-02-28 11:00:00,60.36,60.36,60.357,41.54
1404,2013-02-28 12:00:00,65.27,57.97,65.271,40.92
1405,2013-02-28 13:00:00,65.85,57.92,65.853,40.39
1406,2013-02-28 14:00:00,62.68,55.15,62.682,40.11
1407,2013-02-28 15:00:00,61.19,53.36,61.193,39.77
1408,2013-02-28 16:00:00,57.72,55.0,57.715,39.81
1409,2013-02-28 17:00:00,62.59,57.94,62.588,40.86
1410,2013-02-28 18:00:00,81.9,72.83,81.897,41.13
1411,2013-02-28 19:00:00,86.57,71.71,86.57,40.75
1412,2013-02-28 20:00:00,68.09,61.62,68.093,40.09
1413,2013-02-28 21:00:00,55.97,55.97,55.97,39.47
1414,2013-02-28 22:00:00,57.99,41.07,57.993,38.54
1415,2013-02-28 23:00:00,61.19,36.25,61.192,37.0
1416,2013-03-01 00:00:00,38.24,25.07,38.245,33.11
1417,2013-03-01 01:00:00,34.4,20.07,34.4,32.22
1418,2013-03-01 02:00:00,33.22,14.54,24.947,31.46
1419,2013-03-01 03:00:00,33.39,13.99,14.242,31.67
1420,2013-03-01 04:00:00,32.73,13.92,13.921,32.05
1421,2013-03-01 05:00:00,34.27,17.99,18.443,33.67
1422,2013-03-01 06:00:00,34.38,28.12,30.702,34.93
1423,2013-03-01 07:00:00,42.66,35.83,42.66,35.82
1424,2013-03-01 08:00:00,56.01,36.38,45.194,36.38
1425,2013-03-01 09:00:00,56.01,36.52,50.466,36.52
1426,2013-03-01 10:00:00,55.0,39.08,51.873,36.71
1427,2013-03-01 11:00:00,56.72,39.09,54.5,36.6
1428,2013-03-01 12:00:00,59.08,41.87,54.994,36.51
1429,2013-03-01 13:00:00,61.44,39.97,53.458,36.4
1430,2013-03-01 14:00:00,61.44,38.1,51.911,36.42
1431,2013-03-01 15:00:00,59.94,37.9,47.003,36.58
1432,2013-03-01 16:00:00,54.35,48.09,48.089,36.94
1433,2013-03-01 17:00:00,84.4,53.94,64.933,36.94
1434,2013-03-01 18:00:00,84.94,48.84,79.347,36.81
1435,2013-03-01 19:00:00,76.8,42.48,68.851,36.43
1436,2013-03-01 20:00:00,56.01,39.91,52.295,35.91
1437,2013-03-01 21:00:00,56.01,35.98,43.237,35.45
1438,2013-03-01 22:00:00,49.96,34.75,45.302,34.77
1439,2013-03-01 23:00:00,53.22,28.11,43.791,32.09
1440,2013-03-02 00:00:00,37.5,33.06,37.501,35.83
1441,2013-03-02 01:00:00,36.46,29.04,36.46,34.84
1442,2013-03-02 02:00:00,32.94,25.59,32.944,34.29
1443,2013-03-02 03:00:00,35.69,23.34,26.383,34.51
1444,2013-03-02 04:00:00,33.48,23.25,23.253,34.4
1445,2013-03-02 05:00:00,31.92,24.99,24.991,34.66
1446,2013-03-02 06:00:00,33.46,15.12,20.384,35.0
1447,2013-03-02 07:00:00,35.22,26.01,30.083,35.24
1448,2013-03-02 08:00:00,35.59,34.65,34.654,35.7
1449,2013-03-02 09:00:00,36.77,36.19,36.189,36.85
1450,2013-03-02 10:00:00,43.53,37.5,37.495,37.3
1451,2013-03-02 11:00:00,45.0,38.56,40.946,37.31
1452,2013-03-02 12:00:00,47.43,36.93,44.443,36.54
1453,2013-03-02 13:00:00,43.87,33.03,40.125,35.83
1454,2013-03-02 14:00:00,37.17,29.93,33.991,35.84
1455,2013-03-02 15:00:00,40.0,28.39,28.39,35.95
1456,2013-03-02 16:00:00,26.39,26.39,26.395,36.61
1457,2013-03-02 17:00:00,37.17,33.04,33.044,37.3
1458,2013-03-02 18:00:00,66.14,38.99,43.076,37.67
1459,2013-03-02 19:00:00,67.09,33.93,50.161,37.0
1460,2013-03-02 20:00:00,59.15,27.08,51.612,36.69
1461,2013-03-02 21:00:00,49.93,18.9,42.1,36.28
1462,2013-03-02 22:00:00,47.29,25.07,47.285,35.86
1463,2013-03-02 23:00:00,43.73,12.25,43.729,34.92
1464,2013-03-03 00:00:00,69.33,29.07,69.33,37.24
1465,2013-03-03 01:00:00,57.21,21.61,57.21,36.76
1466,2013-03-03 02:00:00,50.96,20.51,50.96,36.71
1467,2013-03-03 03:00:00,47.56,20.82,47.56,36.67
1468,2013-03-03 04:00:00,45.0,26.0,45.0,36.87
1469,2013-03-03 05:00:00,48.5,29.72,48.5,37.4
1470,2013-03-03 06:00:00,44.82,29.73,44.82,37.23
1471,2013-03-03 07:00:00,53.77,31.59,53.77,37.32
1472,2013-03-03 08:00:00,47.64,32.1,47.64,37.5
1473,2013-03-03 09:00:00,50.98,36.09,50.98,38.1
1474,2013-03-03 10:00:00,50.14,38.07,50.14,38.71
1475,2013-03-03 11:00:00,52.05,39.61,52.05,39.72
1476,2013-03-03 12:00:00,51.71,38.68,51.71,39.24
1477,2013-03-03 13:00:00,52.44,37.39,52.44,38.27
1478,2013-03-03 14:00:00,50.86,37.0,50.86,38.09
1479,2013-03-03 15:00:00,47.55,38.23,47.55,38.98
1480,2013-03-03 16:00:00,47.55,41.23,47.55,40.43
1481,2013-03-03 17:00:00,47.5,47.5,47.5,41.9
1482,2013-03-03 18:00:00,64.3,64.3,64.3,42.88
1483,2013-03-03 19:00:00,73.29,73.29,73.29,42.97
1484,2013-03-03 20:00:00,62.66,54.42,62.66,42.36
1485,2013-03-03 21:00:00,59.52,45.95,59.52,41.82
1486,2013-03-03 22:00:00,58.92,47.15,58.92,41.1
1487,2013-03-03 23:00:00,51.19,40.38,51.19,40.37
1488,2013-03-04 00:00:00,75.4,31.91,75.4,48.26
1489,2013-03-04 01:00:00,59.28,33.09,59.28,47.09
1490,2013-03-04 02:00:00,53.94,33.02,53.94,46.82
1491,2013-03-04 03:00:00,47.38,33.06,47.38,47.06
1492,2013-03-04 04:00:00,47.44,34.21,47.44,47.49
1493,2013-03-04 05:00:00,47.91,33.04,47.91,49.63
1494,2013-03-04 06:00:00,60.43,47.74,60.43,49.94
1495,2013-03-04 07:00:00,59.09,59.09,59.09,58.75
1496,2013-03-04 08:00:00,99.95,61.94,99.95,60.78
1497,2013-03-04 09:00:00,111.0,54.21,111.0,53.55
1498,2013-03-04 10:00:00,101.02,46.93,101.02,51.93
1499,2013-03-04 11:00:00,108.37,33.65,108.37,50.63
1500,2013-03-04 12:00:00,68.8,32.29,68.8,49.84
1501,2013-03-04 13:00:00,67.01,31.93,67.01,49.32
1502,2013-03-04 14:00:00,62.38,31.41,62.38,47.89
1503,2013-03-04 15:00:00,58.58,31.86,58.58,47.6
1504,2013-03-04 16:00:00,58.37,31.2,58.37,47.51
1505,2013-03-04 17:00:00,57.35,32.65,57.35,47.97
1506,2013-03-04 18:00:00,68.39,43.6,68.39,48.16
1507,2013-03-04 19:00:00,68.0,51.03,68.0,50.87
1508,2013-03-04 20:00:00,80.14,51.93,80.14,51.74
1509,2013-03-04 21:00:00,66.3,48.63,66.3,48.8
1510,2013-03-04 22:00:00,67.09,40.98,67.09,48.0
1511,2013-03-04 23:00:00,65.26,32.27,65.26,47.44
1512,2013-03-05 00:00:00,52.4,28.27,28.27,39.13
1513,2013-03-05 01:00:00,45.09,26.79,26.79,38.77
1514,2013-03-05 02:00:00,43.0,25.09,25.09,37.64
1515,2013-03-05 03:00:00,42.83,23.17,23.17,37.04
1516,2013-03-05 04:00:00,42.65,25.03,25.03,36.44
1517,2013-03-05 05:00:00,43.17,29.15,29.15,39.59
1518,2013-03-05 06:00:00,46.31,36.86,36.86,41.51
1519,2013-03-05 07:00:00,52.43,42.94,42.94,43.77
1520,2013-03-05 08:00:00,59.89,46.11,46.11,45.01
1521,2013-03-05 09:00:00,66.37,46.92,48.41,45.46
1522,2013-03-05 10:00:00,75.46,44.39,56.58,44.23
1523,2013-03-05 11:00:00,77.35,41.94,55.48,43.25
1524,2013-03-05 12:00:00,66.0,34.94,47.84,41.91
1525,2013-03-05 13:00:00,58.5,33.98,41.91,41.79
1526,2013-03-05 14:00:00,59.56,31.45,37.62,41.64
1527,2013-03-05 15:00:00,52.07,31.26,31.26,41.06
1528,2013-03-05 16:00:00,51.6,31.41,31.41,40.74
1529,2013-03-05 17:00:00,62.49,31.87,31.87,40.69
1530,2013-03-05 18:00:00,52.44,39.03,39.03,41.03
1531,2013-03-05 19:00:00,50.0,39.96,39.96,41.04
1532,2013-03-05 20:00:00,50.0,38.95,38.95,40.38
1533,2013-03-05 21:00:00,59.63,39.93,39.93,41.08
1534,2013-03-05 22:00:00,59.94,38.92,38.92,40.91
1535,2013-03-05 23:00:00,52.43,34.91,34.91,39.17
1536,2013-03-06 00:00:00,70.12,8.36,7.94,31.57
1537,2013-03-06 01:00:00,60.6,7.73,7.73,28.55
1538,2013-03-06 02:00:00,59.93,6.17,6.17,27.48
1539,2013-03-06 03:00:00,52.44,4.82,4.82,26.14
1540,2013-03-06 04:00:00,52.44,8.31,4.19,28.88
1541,2013-03-06 05:00:00,52.43,8.33,7.6,32.54
1542,2013-03-06 06:00:00,54.25,24.99,16.12,37.26
1543,2013-03-06 07:00:00,59.01,39.74,38.96,39.99
1544,2013-03-06 08:00:00,59.01,42.09,42.09,41.76
1545,2013-03-06 09:00:00,63.52,41.08,41.08,41.92
1546,2013-03-06 10:00:00,69.75,41.99,41.99,42.97
1547,2013-03-06 11:00:00,74.14,44.44,44.44,43.75
1548,2013-03-06 12:00:00,68.0,40.99,40.99,42.24
1549,2013-03-06 13:00:00,65.0,38.34,38.34,40.9
1550,2013-03-06 14:00:00,60.11,37.44,37.44,39.28
1551,2013-03-06 15:00:00,55.0,33.68,33.68,38.71
1552,2013-03-06 16:00:00,54.96,32.09,32.09,38.41
1553,2013-03-06 17:00:00,72.36,33.95,33.95,38.11
1554,2013-03-06 18:00:00,69.94,37.7,37.7,38.29
1555,2013-03-06 19:00:00,58.98,40.94,40.94,38.68
1556,2013-03-06 20:00:00,63.52,45.08,35.96,38.38
1557,2013-03-06 21:00:00,59.01,46.47,33.62,38.31
1558,2013-03-06 22:00:00,70.0,46.93,46.93,37.89
1559,2013-03-06 23:00:00,69.93,34.12,34.12,34.87
1560,2013-03-07 00:00:00,29.23,29.23,29.23,30.26
1561,2013-03-07 01:00:00,23.19,23.19,23.19,26.85
1562,2013-03-07 02:00:00,21.06,21.06,21.06,25.23
1563,2013-03-07 03:00:00,13.87,19.39,13.87,23.58
1564,2013-03-07 04:00:00,12.63,21.07,12.63,23.85
1565,2013-03-07 05:00:00,18.83,21.06,18.83,26.4
1566,2013-03-07 06:00:00,29.93,29.93,29.93,31.73
1567,2013-03-07 07:00:00,40.02,40.02,40.02,34.0
1568,2013-03-07 08:00:00,49.25,49.25,49.25,34.82
1569,2013-03-07 09:00:00,52.96,52.96,52.96,34.93
1570,2013-03-07 10:00:00,56.6,56.6,56.6,35.03
1571,2013-03-07 11:00:00,63.24,63.24,63.24,35.04
1572,2013-03-07 12:00:00,57.85,57.85,57.85,34.98
1573,2013-03-07 13:00:00,54.25,54.25,54.25,34.88
1574,2013-03-07 14:00:00,48.08,48.08,48.08,34.83
1575,2013-03-07 15:00:00,45.98,45.98,45.98,34.81
1576,2013-03-07 16:00:00,44.14,44.14,44.14,34.55
1577,2013-03-07 17:00:00,44.15,44.15,44.15,34.45
1578,2013-03-07 18:00:00,45.33,45.33,45.33,34.31
1579,2013-03-07 19:00:00,45.79,45.79,45.79,34.15
1580,2013-03-07 20:00:00,41.95,41.95,41.95,34.06
1581,2013-03-07 21:00:00,39.19,39.19,39.19,33.79
1582,2013-03-07 22:00:00,40.0,40.0,40.0,33.4
1583,2013-03-07 23:00:00,38.65,36.2,38.65,32.54
1584,2013-03-08 00:00:00,30.57,30.57,30.57,32.83
1585,2013-03-08 01:00:00,27.92,27.92,27.92,32.0
1586,2013-03-08 02:00:00,25.98,25.98,25.98,30.95
1587,2013-03-08 03:00:00,24.52,24.52,24.52,29.8
1588,2013-03-08 04:00:00,22.54,22.54,22.54,28.74
1589,2013-03-08 05:00:00,22.86,22.86,22.86,28.52
1590,2013-03-08 06:00:00,22.27,22.27,22.27,29.68
1591,2013-03-08 07:00:00,24.27,24.51,24.27,31.39
1592,2013-03-08 08:00:00,30.02,30.02,30.02,32.86
1593,2013-03-08 09:00:00,31.75,31.75,31.75,34.33
1594,2013-03-08 10:00:00,31.41,31.41,31.41,34.85
1595,2013-03-08 11:00:00,34.4,34.4,34.4,35.01
1596,2013-03-08 12:00:00,30.07,30.07,30.07,34.89
1597,2013-03-08 13:00:00,28.36,28.36,28.36,34.7
1598,2013-03-08 14:00:00,30.99,27.04,30.99,34.55
1599,2013-03-08 15:00:00,28.95,28.88,28.95,34.28
1600,2013-03-08 16:00:00,28.72,28.72,28.72,34.43
1601,2013-03-08 17:00:00,34.06,34.06,34.06,34.98
1602,2013-03-08 18:00:00,37.97,37.97,37.97,35.57
1603,2013-03-08 19:00:00,42.86,42.86,42.86,35.65
1604,2013-03-08 20:00:00,38.49,38.49,38.49,35.64
1605,2013-03-08 21:00:00,38.62,38.62,38.62,36.27
1606,2013-03-08 22:00:00,42.78,42.78,42.78,36.05
1607,2013-03-08 23:00:00,35.26,35.26,35.26,35.01
1608,2013-03-09 00:00:00,47.89,27.07,30.21,33.63
1609,2013-03-09 01:00:00,43.87,26.94,26.94,33.04
1610,2013-03-09 02:00:00,42.56,25.45,25.45,33.02
1611,2013-03-09 03:00:00,35.25,25.22,25.22,33.06
1612,2013-03-09 04:00:00,37.45,26.92,25.77,33.59
1613,2013-03-09 05:00:00,46.07,30.63,30.63,34.75
1614,2013-03-09 06:00:00,47.6,47.6,47.6,37.26
1615,2013-03-09 07:00:00,55.97,55.97,55.97,39.45
1616,2013-03-09 08:00:00,61.86,57.41,57.41,40.75
1617,2013-03-09 09:00:00,60.0,55.51,55.51,42.3
1618,2013-03-09 10:00:00,63.05,55.95,55.95,42.26
1619,2013-03-09 11:00:00,60.0,58.54,58.54,41.68
1620,2013-03-09 12:00:00,57.5,57.5,57.5,41.45
1621,2013-03-09 13:00:00,55.58,55.58,55.58,39.73
1622,2013-03-09 14:00:00,55.46,55.46,55.46,39.52
1623,2013-03-09 15:00:00,59.94,55.57,55.57,39.45
1624,2013-03-09 16:00:00,53.98,53.98,53.98,38.8
1625,2013-03-09 17:00:00,57.96,57.96,57.96,39.23
1626,2013-03-09 18:00:00,59.01,59.01,59.01,38.84
1627,2013-03-09 19:00:00,64.94,64.94,64.94,38.68
1628,2013-03-09 20:00:00,66.69,66.69,66.69,39.45
1629,2013-03-09 21:00:00,61.23,61.23,61.23,38.47
1630,2013-03-09 22:00:00,53.99,53.99,53.99,37.7
1631,2013-03-09 23:00:00,53.48,43.64,43.64,36.82
1632,2013-03-10 00:00:00,33.38,30.38,33.38,35.92
1633,2013-03-10 01:00:00,35.11,30.02,35.11,35.37
1634,2013-03-10 02:00:00,27.66,27.66,27.66,35.0
1635,2013-03-10 03:00:00,24.49,24.49,24.49,34.62
1636,2013-03-10 04:00:00,22.41,22.41,22.41,34.85
1637,2013-03-10 05:00:00,28.76,28.76,28.76,36.2
1638,2013-03-10 06:00:00,45.54,39.79,45.54,38.65
1639,2013-03-10 07:00:00,53.94,48.23,53.94,41.13
1640,2013-03-10 08:00:00,54.64,49.92,54.64,41.94
1641,2013-03-10 09:00:00,60.13,39.98,60.13,40.0
1642,2013-03-10 10:00:00,58.63,29.41,58.63,39.43
1643,2013-03-10 11:00:00,54.85,20.19,54.85,38.8
1644,2013-03-10 12:00:00,54.48,9.77,54.48,38.58
1645,2013-03-10 13:00:00,52.45,0.16,52.45,38.41
1646,2013-03-10 14:00:00,53.45,0.37,53.45,38.36
1647,2013-03-10 15:00:00,52.85,9.54,52.85,38.2
1648,2013-03-10 16:00:00,53.94,20.09,53.94,38.02
1649,2013-03-10 17:00:00,58.37,32.5,58.37,38.53
1650,2013-03-10 18:00:00,60.01,44.93,60.01,39.43
1651,2013-03-10 19:00:00,63.73,53.6,63.73,40.22
1652,2013-03-10 20:00:00,63.2,38.01,63.2,38.63
1653,2013-03-10 21:00:00,57.09,30.51,57.09,37.49
1654,2013-03-10 22:00:00,57.04,29.26,57.04,36.66
1655,2013-03-10 23:00:00,53.93,25.15,53.93,35.79
1656,2013-03-11 00:00:00,13.13,13.13,13.13,33.09
1657,2013-03-11 01:00:00,10.98,10.98,10.98,32.79
1658,2013-03-11 02:00:00,8.88,8.88,8.88,32.33
1659,2013-03-11 03:00:00,5.48,5.48,5.48,32.14
1660,2013-03-11 04:00:00,2.28,2.28,2.28,32.17
1661,2013-03-11 05:00:00,2.47,2.47,2.47,32.6
1662,2013-03-11 06:00:00,3.77,3.77,3.77,32.85
1663,2013-03-11 07:00:00,1.43,1.43,1.43,32.84
1664,2013-03-11 08:00:00,3.31,4.92,3.31,32.7
1665,2013-03-11 09:00:00,11.61,12.22,11.61,32.92
1666,2013-03-11 10:00:00,12.18,12.18,12.18,33.01
1667,2013-03-11 11:00:00,13.0,15.05,13.0,32.97
1668,2013-03-11 12:00:00,13.86,13.86,13.86,32.98
1669,2013-03-11 13:00:00,11.9,11.9,11.9,32.96
1670,2013-03-11 14:00:00,8.83,8.83,8.83,32.91
1671,2013-03-11 15:00:00,8.1,8.1,8.1,32.96
1672,2013-03-11 16:00:00,10.44,11.0,10.44,33.6
1673,2013-03-11 17:00:00,18.89,20.67,18.89,34.19
1674,2013-03-11 18:00:00,23.73,23.73,23.73,34.21
1675,2013-03-11 19:00:00,21.93,21.93,21.93,33.88
1676,2013-03-11 20:00:00,18.92,18.92,18.92,33.12
1677,2013-03-11 21:00:00,13.85,13.85,13.85,32.88
1678,2013-03-11 22:00:00,16.16,16.16,16.16,32.42
1679,2013-03-11 23:00:00,14.64,9.94,14.64,31.7
1680,2013-03-12 00:00:00,58.33,33.1,58.33,33.08
1681,2013-03-12 01:00:00,61.95,32.33,61.95,32.27
1682,2013-03-12 02:00:00,55.85,31.41,55.85,31.32
1683,2013-03-12 03:00:00,49.51,31.53,49.51,31.46
1684,2013-03-12 04:00:00,48.43,32.92,48.43,32.88
1685,2013-03-12 05:00:00,48.13,33.03,55.33,33.87
1686,2013-03-12 06:00:00,61.39,49.14,61.39,36.5
1687,2013-03-12 07:00:00,80.0,63.23,80.0,38.89
1688,2013-03-12 08:00:00,69.86,69.86,97.05,39.15
1689,2013-03-12 09:00:00,83.0,64.18,92.83,37.91
1690,2013-03-12 10:00:00,78.11,51.97,82.39,37.49
1691,2013-03-12 11:00:00,80.86,47.91,80.86,37.28
1692,2013-03-12 12:00:00,60.0,42.69,71.31,37.25
1693,2013-03-12 13:00:00,70.77,51.92,70.77,37.64
1694,2013-03-12 14:00:00,67.99,57.93,67.99,37.9
1695,2013-03-12 15:00:00,72.67,72.67,72.67,38.7
1696,2013-03-12 16:00:00,77.84,77.84,77.84,39.72
1697,2013-03-12 17:00:00,105.0,105.0,105.0,40.87
1698,2013-03-12 18:00:00,105.04,105.04,111.71,38.8
1699,2013-03-12 19:00:00,72.96,72.96,85.97,37.34
1700,2013-03-12 20:00:00,64.44,64.44,64.45,36.64
1701,2013-03-12 21:00:00,65.99,54.13,65.99,36.08
1702,2013-03-12 22:00:00,67.89,44.45,67.89,34.81
1703,2013-03-12 23:00:00,69.71,33.41,69.71,33.41
1704,2013-03-13 00:00:00,70.09,39.88,70.09,41.44
1705,2013-03-13 01:00:00,67.68,36.8,67.68,40.87
1706,2013-03-13 02:00:00,61.22,35.07,61.22,40.9
1707,2013-03-13 03:00:00,46.66,37.56,46.66,41.07
1708,2013-03-13 04:00:00,41.51,37.96,41.51,41.6
1709,2013-03-13 05:00:00,61.84,38.07,61.84,43.18
1710,2013-03-13 06:00:00,84.94,51.94,84.94,46.72
1711,2013-03-13 07:00:00,68.03,63.38,68.03,61.88
1712,2013-03-13 08:00:00,83.23,73.96,83.23,73.96
1713,2013-03-13 09:00:00,88.96,77.36,88.96,75.54
1714,2013-03-13 10:00:00,86.38,73.86,86.38,61.39
1715,2013-03-13 11:00:00,77.33,74.23,77.33,48.52
1716,2013-03-13 12:00:00,72.01,63.98,72.01,48.04
1717,2013-03-13 13:00:00,71.54,57.97,71.54,46.93
1718,2013-03-13 14:00:00,71.01,49.92,71.01,47.66
1719,2013-03-13 15:00:00,67.59,52.12,67.59,46.6
1720,2013-03-13 16:00:00,67.31,47.53,67.31,45.84
1721,2013-03-13 17:00:00,82.19,55.97,82.19,50.39
1722,2013-03-13 18:00:00,101.01,84.92,101.01,59.28
1723,2013-03-13 19:00:00,130.44,89.61,130.44,59.63
1724,2013-03-13 20:00:00,79.5,58.04,79.5,50.08
1725,2013-03-13 21:00:00,65.07,47.95,65.07,45.75
1726,2013-03-13 22:00:00,80.11,43.55,80.11,43.54
1727,2013-03-13 23:00:00,64.61,36.45,64.61,41.97
1728,2013-03-14 00:00:00,72.78,42.8,72.78,42.8
1729,2013-03-14 01:00:00,73.92,36.55,73.92,42.0
1730,2013-03-14 02:00:00,70.52,35.02,70.52,42.15
1731,2013-03-14 03:00:00,61.15,35.56,61.15,42.69
1732,2013-03-14 04:00:00,56.08,36.09,56.08,43.52
1733,2013-03-14 05:00:00,57.05,40.2,57.05,45.11
1734,2013-03-14 06:00:00,83.24,59.58,83.24,54.68
1735,2013-03-14 07:00:00,83.92,83.92,83.92,83.92
1736,2013-03-14 08:00:00,110.07,84.41,110.07,84.41
1737,2013-03-14 09:00:00,94.76,63.98,94.76,63.98
1738,2013-03-14 10:00:00,93.07,57.04,93.07,57.04
1739,2013-03-14 11:00:00,74.13,50.18,74.13,50.18
1740,2013-03-14 12:00:00,73.08,46.03,73.08,46.03
1741,2013-03-14 13:00:00,70.0,45.68,70.0,45.68
1742,2013-03-14 14:00:00,69.94,45.39,69.94,45.39
1743,2013-03-14 15:00:00,67.66,45.92,67.66,45.91
1744,2013-03-14 16:00:00,63.77,47.88,63.77,47.88
1745,2013-03-14 17:00:00,62.73,61.19,62.73,59.74
1746,2013-03-14 18:00:00,74.59,74.59,74.59,72.82
1747,2013-03-14 19:00:00,124.91,83.98,124.91,74.93
1748,2013-03-14 20:00:00,83.98,70.09,83.98,58.09
1749,2013-03-14 21:00:00,68.87,52.54,68.87,47.24
1750,2013-03-14 22:00:00,66.65,45.0,66.65,44.39
1751,2013-03-14 23:00:00,75.19,36.55,75.19,42.45
1752,2013-03-15 00:00:00,54.94,36.62,54.94,43.15
1753,2013-03-15 01:00:00,59.29,33.46,59.29,42.99
1754,2013-03-15 02:00:00,54.32,34.09,54.32,43.12
1755,2013-03-15 03:00:00,51.93,34.17,51.93,43.55
1756,2013-03-15 04:00:00,46.11,33.09,46.11,43.91
1757,2013-03-15 05:00:00,47.61,35.04,47.61,45.02
1758,2013-03-15 06:00:00,53.37,47.18,53.37,48.49
1759,2013-03-15 07:00:00,66.58,66.58,66.58,71.64
1760,2013-03-15 08:00:00,70.29,68.68,70.29,75.06
1761,2013-03-15 09:00:00,70.97,63.95,70.97,65.47
1762,2013-03-15 10:00:00,72.45,53.09,72.45,53.09
1763,2013-03-15 11:00:00,70.52,47.9,70.52,47.9
1764,2013-03-15 12:00:00,66.68,44.97,66.68,44.96
1765,2013-03-15 13:00:00,60.37,39.97,60.37,43.96
1766,2013-03-15 14:00:00,55.94,35.52,55.94,43.8
1767,2013-03-15 15:00:00,51.72,38.24,51.72,43.27
1768,2013-03-15 16:00:00,51.16,42.12,51.16,43.47
1769,2013-03-15 17:00:00,54.56,45.92,54.56,45.86
1770,2013-03-15 18:00:00,62.9,57.26,62.9,54.97
1771,2013-03-15 19:00:00,83.0,53.77,83.0,50.76
1772,2013-03-15 20:00:00,70.98,44.7,70.98,44.64
1773,2013-03-15 21:00:00,60.45,39.93,60.45,43.13
1774,2013-03-15 22:00:00,62.76,35.09,62.76,42.24
1775,2013-03-15 23:00:00,55.58,32.18,55.58,41.67
1776,2013-03-16 00:00:00,63.28,41.59,63.28,42.62
1777,2013-03-16 01:00:00,57.03,37.28,57.03,42.45
1778,2013-03-16 02:00:00,52.41,34.32,52.41,42.03
1779,2013-03-16 03:00:00,50.51,34.19,50.51,41.74
1780,2013-03-16 04:00:00,42.93,33.08,42.93,41.26
1781,2013-03-16 05:00:00,45.92,33.07,45.92,41.84
1782,2013-03-16 06:00:00,52.44,29.4,52.44,42.41
1783,2013-03-16 07:00:00,60.23,32.74,60.23,43.08
1784,2013-03-16 08:00:00,62.4,31.69,62.4,42.8
1785,2013-03-16 09:00:00,61.49,27.05,61.49,42.89
1786,2013-03-16 10:00:00,60.0,14.83,60.0,42.63
1787,2013-03-16 11:00:00,51.94,11.12,51.94,42.41
1788,2013-03-16 12:00:00,50.79,10.1,50.79,41.77
1789,2013-03-16 13:00:00,44.94,7.52,44.94,41.19
1790,2013-03-16 14:00:00,41.31,8.04,41.31,40.75
1791,2013-03-16 15:00:00,40.22,12.1,40.22,40.89
1792,2013-03-16 16:00:00,40.49,25.03,40.49,41.24
1793,2013-03-16 17:00:00,54.94,41.3,54.94,43.19
1794,2013-03-16 18:00:00,56.5,47.79,56.5,45.29
1795,2013-03-16 19:00:00,95.31,47.02,95.31,45.38
1796,2013-03-16 20:00:00,60.0,41.92,60.0,43.05
1797,2013-03-16 21:00:00,57.02,29.93,57.02,42.29
1798,2013-03-16 22:00:00,62.76,26.65,62.76,42.18
1799,2013-03-16 23:00:00,54.94,11.48,54.94,41.26
1800,2013-03-17 00:00:00,62.28,10.96,62.28,42.11
1801,2013-03-17 01:00:00,52.46,8.31,52.46,41.78
1802,2013-03-17 02:00:00,44.96,4.64,44.96,41.03
1803,2013-03-17 03:00:00,39.12,0.08,39.12,40.51
1804,2013-03-17 04:00:00,41.31,0.07,41.31,40.65
1805,2013-03-17 05:00:00,42.06,3.94,42.06,40.96
1806,2013-03-17 06:00:00,41.98,-0.02,41.98,40.69
1807,2013-03-17 07:00:00,34.0,-0.01,27.63,40.61
1808,2013-03-17 08:00:00,41.52,5.11,41.52,40.59
1809,2013-03-17 09:00:00,42.76,8.19,42.76,41.03
1810,2013-03-17 10:00:00,49.94,6.52,49.94,41.32
1811,2013-03-17 11:00:00,49.93,8.18,49.93,41.08
1812,2013-03-17 12:00:00,59.57,8.24,59.57,40.98
1813,2013-03-17 13:00:00,52.44,8.17,52.44,40.81
1814,2013-03-17 14:00:00,45.69,8.18,45.69,40.77
1815,2013-03-17 15:00:00,39.23,8.36,39.23,40.72
1816,2013-03-17 16:00:00,35.0,8.31,35.0,40.7
1817,2013-03-17 17:00:00,36.1,12.78,36.1,41.19
1818,2013-03-17 18:00:00,49.96,33.46,49.96,42.57
1819,2013-03-17 19:00:00,68.99,39.53,68.99,42.95
1820,2013-03-17 20:00:00,67.0,31.04,67.0,42.21
1821,2013-03-17 21:00:00,57.06,20.55,57.06,41.87
1822,2013-03-17 22:00:00,63.98,15.46,63.98,41.36
1823,2013-03-17 23:00:00,62.91,9.92,62.91,41.12
1824,2013-03-18 00:00:00,43.71,6.53,43.71,40.42
1825,2013-03-18 01:00:00,43.15,3.96,43.15,39.7
1826,2013-03-18 02:00:00,39.78,0.08,39.78,39.46
