age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
23.0,4,153643.0,6,5.0,4,14,3,2,1,0.0,0.0,40.0,39,1
63.0,4,196725.0,15,10.0,2,8,0,3,1,0.0,0.0,24.0,39,1
35.0,0,153926.0,0,6.0,0,0,4,4,1,0.0,0.0,75.0,39,1
40.0,4,184471.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,39,1
33.0,4,342730.0,9,13.0,4,13,1,4,0,0.0,0.0,40.0,39,1
44.0,4,118947.0,10,16.0,2,10,0,4,1,0.0,0.0,55.0,39,0
43.0,7,30824.0,9,13.0,5,13,1,4,0,0.0,0.0,40.0,39,1
21.0,4,221480.0,15,10.0,4,6,3,4,1,0.0,0.0,25.0,39,1
42.0,4,104973.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
18.0,4,260253.0,15,10.0,4,6,3,4,1,0.0,0.0,30.0,39,1
19.0,1,30559.0,11,9.0,1,14,0,4,1,0.0,0.0,70.0,39,1
24.0,4,300275.0,11,9.0,2,1,0,4,1,0.0,0.0,45.0,39,0
27.0,4,466224.0,15,10.0,4,12,1,2,1,0.0,0.0,35.0,30,1
48.0,4,99127.0,11,9.0,5,1,1,4,0,0.0,0.0,20.0,0,1
44.0,4,192976.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
23.0,4,103588.0,9,13.0,4,1,3,4,0,0.0,0.0,40.0,39,1
27.0,4,93021.0,11,9.0,2,3,0,4,1,0.0,0.0,36.0,39,0
40.0,4,119225.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,39,1
48.0,7,327886.0,10,16.0,2,10,0,4,1,0.0,1902.0,70.0,9,0
56.0,4,105281.0,15,10.0,2,3,0,4,1,0.0,0.0,34.0,39,0
23.0,4,197286.0,15,10.0,4,12,3,4,0,0.0,0.0,35.0,39,1
27.0,4,213842.0,9,13.0,2,1,5,4,0,0.0,0.0,40.0,5,1
27.0,4,706026.0,1,7.0,2,6,0,4,1,0.0,0.0,55.0,39,1
59.0,4,291529.0,15,10.0,2,1,1,4,0,14084.0,0.0,24.0,39,0
49.0,7,269417.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,0
51.0,4,123429.0,15,10.0,6,10,1,4,1,0.0,0.0,40.0,39,1
61.0,6,39128.0,11,9.0,2,1,4,2,0,0.0,0.0,17.0,39,1
66.0,4,214469.0,15,10.0,2,14,0,4,1,0.0,0.0,16.0,39,1
50.0,4,173754.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
26.0,4,213081.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,1
27.0,4,145784.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,39,1
21.0,4,227220.0,11,9.0,4,7,3,4,1,0.0,0.0,30.0,39,1
38.0,4,81846.0,11,9.0,4,12,3,4,0,0.0,0.0,55.0,39,1
55.0,1,31965.0,12,14.0,4,4,1,0,1,0.0,0.0,40.0,39,1
25.0,4,73839.0,1,7.0,0,4,4,4,0,0.0,0.0,40.0,39,1
47.0,4,112362.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
74.0,4,129879.0,11,9.0,6,8,4,4,0,0.0,0.0,5.0,39,1
57.0,4,169071.0,11,9.0,0,12,2,4,0,0.0,0.0,26.0,39,1
45.0,4,277434.0,7,12.0,2,6,0,4,1,0.0,0.0,40.0,39,1
61.0,7,199495.0,1,7.0,6,8,4,4,0,0.0,0.0,40.0,39,1
39.0,2,143385.0,9,13.0,2,10,5,2,0,0.0,0.0,36.0,39,1
41.0,4,289886.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
36.0,4,284616.0,15,10.0,5,12,4,4,0,0.0,0.0,40.0,39,1
28.0,4,153475.0,1,7.0,0,8,4,4,0,0.0,0.0,25.0,39,1
47.0,6,152752.0,4,3.0,2,3,0,4,1,0.0,0.0,40.0,22,1
21.0,4,117210.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
38.0,4,101192.0,14,15.0,2,8,0,4,1,99999.0,0.0,60.0,39,0
44.0,4,228124.0,5,4.0,0,3,1,4,1,0.0,0.0,40.0,39,1
38.0,4,50149.0,9,13.0,4,13,1,4,1,0.0,0.0,50.0,39,1
68.0,2,254218.0,0,6.0,5,8,1,2,0,0.0,0.0,20.0,39,1
40.0,4,219164.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,39,1
32.0,4,117963.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
54.0,4,172962.0,9,13.0,0,10,1,4,0,0.0,0.0,8.0,39,1
48.0,4,148549.0,9,13.0,2,1,5,4,0,7688.0,0.0,52.0,39,0
36.0,5,298624.0,8,11.0,0,4,4,4,0,0.0,0.0,40.0,39,1
27.0,4,211215.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,0,1
43.0,1,211450.0,15,10.0,2,1,5,4,0,0.0,1902.0,40.0,39,0
39.0,4,128392.0,15,10.0,2,4,0,4,1,0.0,0.0,60.0,39,0
39.0,5,122852.0,12,14.0,0,4,1,2,1,0.0,0.0,70.0,39,0
18.0,4,157273.0,1,7.0,4,14,3,4,0,0.0,0.0,25.0,39,1
27.0,4,373545.0,11,9.0,4,5,2,4,1,0.0,0.0,40.0,39,1
42.0,2,201495.0,15,10.0,2,1,5,4,0,0.0,0.0,45.0,6,0
35.0,4,245090.0,11,9.0,2,3,0,4,1,0.0,0.0,42.0,39,1
46.0,4,113806.0,12,14.0,2,4,0,4,1,99999.0,0.0,50.0,39,0
31.0,4,328118.0,11,9.0,4,3,1,3,1,0.0,0.0,40.0,39,1
36.0,4,224566.0,7,12.0,4,10,1,4,0,0.0,0.0,40.0,39,1
25.0,4,344804.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,26,1
56.0,2,212864.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
42.0,2,271521.0,15,10.0,2,3,0,2,1,0.0,0.0,40.0,39,1
25.0,4,74883.0,11,9.0,4,3,1,4,1,0.0,0.0,35.0,39,1
36.0,4,93225.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41.0,4,352812.0,9,13.0,2,10,0,4,1,7688.0,0.0,55.0,39,0
37.0,2,102936.0,9,13.0,2,4,0,4,1,0.0,0.0,48.0,39,0
31.0,4,100333.0,9,13.0,2,10,0,4,1,7688.0,0.0,40.0,39,0
39.0,4,175232.0,9,13.0,2,4,0,4,1,15024.0,0.0,50.0,39,0
52.0,6,193116.0,11,9.0,0,3,1,4,1,0.0,0.0,44.0,39,1
19.0,4,235849.0,11,9.0,4,3,3,4,1,0.0,0.0,35.0,39,1
51.0,4,138847.0,0,6.0,2,3,0,4,1,0.0,0.0,45.0,39,0
26.0,7,105787.0,11,9.0,2,4,0,4,1,0.0,0.0,12.0,39,1
51.0,4,108435.0,12,14.0,2,10,0,4,1,0.0,1977.0,40.0,39,0
20.0,4,314539.0,15,10.0,4,1,3,4,0,0.0,0.0,10.0,39,1
51.0,4,55507.0,11,9.0,0,10,4,2,0,0.0,0.0,20.0,39,1
66.0,2,188220.0,11,9.0,2,4,0,4,1,3432.0,0.0,40.0,39,1
21.0,4,198822.0,11,9.0,4,6,3,4,0,0.0,0.0,40.0,39,1
41.0,1,275366.0,15,10.0,2,8,0,4,1,0.0,0.0,40.0,39,1
19.0,4,178811.0,15,10.0,4,8,3,4,0,0.0,0.0,30.0,39,1
54.0,6,236157.0,9,13.0,2,12,0,4,1,0.0,0.0,50.0,39,1
39.0,4,317434.0,11,9.0,4,4,3,4,0,0.0,0.0,50.0,39,1
31.0,2,187689.0,9,13.0,0,10,1,4,0,2354.0,0.0,38.0,39,1
22.0,7,62865.0,15,10.0,2,1,5,0,0,0.0,0.0,40.0,39,1
24.0,4,65743.0,9,13.0,4,1,1,4,0,0.0,0.0,30.0,39,1
37.0,4,52221.0,11,9.0,0,12,1,4,0,0.0,0.0,34.0,39,1
20.0,0,358783.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,39,1
18.0,4,200290.0,11,9.0,4,1,3,4,1,0.0,0.0,40.0,39,1
38.0,4,93717.0,8,11.0,2,4,0,4,1,0.0,0.0,40.0,39,0
23.0,4,107801.0,7,12.0,4,1,3,4,1,0.0,0.0,40.0,39,1
51.0,4,107123.0,5,4.0,2,14,0,2,1,0.0,0.0,40.0,39,1
52.0,4,207025.0,5,4.0,2,3,0,4,1,0.0,0.0,40.0,22,0
19.0,0,140242.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,39,1
58.0,0,198478.0,11,9.0,4,0,1,4,1,0.0,0.0,1.0,39,1
28.0,4,22422.0,11,9.0,4,4,1,4,1,0.0,0.0,48.0,39,1
64.0,4,169871.0,11,9.0,6,3,2,2,0,0.0,0.0,37.0,39,1
23.0,4,248978.0,9,13.0,4,12,1,1,1,0.0,0.0,30.0,39,1
30.0,4,65278.0,9,13.0,4,3,1,4,1,0.0,0.0,70.0,39,1
35.0,6,127930.0,15,10.0,4,4,3,4,1,0.0,0.0,45.0,39,0
49.0,4,209739.0,15,10.0,2,4,0,4,1,3103.0,0.0,40.0,39,0
33.0,2,377107.0,15,10.0,5,3,1,2,1,0.0,0.0,40.0,39,1
49.0,4,186256.0,14,15.0,4,5,3,4,1,0.0,0.0,41.0,39,1
35.0,0,202683.0,11,9.0,4,0,5,4,0,0.0,0.0,40.0,39,1
61.0,0,451327.0,11,9.0,0,0,1,4,0,0.0,0.0,24.0,39,1
40.0,4,266439.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
55.0,6,422249.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
47.0,4,217161.0,11,9.0,0,10,1,4,0,0.0,0.0,40.0,39,1
29.0,4,38353.0,11,9.0,4,1,1,2,1,0.0,0.0,37.0,39,1
27.0,4,267989.0,15,10.0,4,3,4,4,1,0.0,0.0,72.0,39,1
33.0,6,62932.0,11,9.0,2,3,0,4,1,3411.0,0.0,90.0,39,1
50.0,2,20795.0,14,15.0,2,10,0,1,1,99999.0,0.0,40.0,0,0
27.0,4,113054.0,11,9.0,2,12,0,4,1,0.0,0.0,48.0,39,1
37.0,4,125550.0,9,13.0,6,10,3,4,1,0.0,0.0,40.0,39,0
54.0,4,447555.0,0,6.0,5,8,4,4,0,0.0,0.0,40.0,39,1
38.0,4,160086.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,0,1
41.0,5,75742.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
43.0,4,190044.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,39,0
31.0,5,455995.0,8,11.0,2,5,0,4,1,0.0,0.0,40.0,26,0
28.0,4,246933.0,11,9.0,4,8,3,4,0,0.0,0.0,35.0,39,1
38.0,4,231037.0,11,9.0,4,6,2,4,1,0.0,0.0,40.0,39,1
26.0,4,171114.0,8,11.0,5,1,4,4,0,3887.0,0.0,40.0,39,1
19.0,4,106273.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,39,1
55.0,4,247552.0,15,10.0,0,1,4,4,0,0.0,0.0,46.0,39,1
31.0,4,165503.0,11,9.0,5,1,1,4,0,0.0,0.0,40.0,39,1
23.0,4,195508.0,9,13.0,4,1,1,4,0,0.0,0.0,40.0,39,1
33.0,6,116539.0,9,13.0,0,3,1,4,1,0.0,1092.0,60.0,39,1
76.0,6,174309.0,8,11.0,2,4,0,4,1,4386.0,0.0,40.0,39,1
35.0,2,170682.0,8,11.0,2,4,0,4,1,0.0,0.0,40.0,39,1
34.0,4,183557.0,11,9.0,0,14,1,4,1,0.0,0.0,45.0,39,1
28.0,2,304960.0,7,12.0,4,10,1,4,0,0.0,0.0,40.0,39,1
21.0,2,596776.0,11,9.0,4,5,1,4,1,0.0,0.0,30.0,26,1
35.0,4,163237.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,0
47.0,1,68493.0,11,9.0,4,1,1,2,1,0.0,0.0,40.0,39,1
47.0,4,263984.0,11,9.0,3,3,1,2,0,0.0,0.0,40.0,39,1
59.0,4,157932.0,11,9.0,2,12,0,4,1,0.0,0.0,56.0,39,0
65.0,4,398001.0,4,3.0,3,7,4,4,1,0.0,0.0,40.0,6,1
23.0,4,189017.0,15,10.0,4,8,3,4,1,0.0,0.0,40.0,39,1
27.0,4,120155.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
24.0,6,375313.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,39,1
25.0,4,322585.0,9,13.0,4,10,1,4,1,0.0,0.0,30.0,39,1
40.0,2,105862.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
41.0,1,214838.0,12,14.0,0,4,4,2,0,0.0,0.0,40.0,39,1
51.0,2,248327.0,7,12.0,4,1,1,2,0,0.0,0.0,40.0,39,1
26.0,4,104045.0,9,13.0,4,4,1,4,1,0.0,1876.0,38.0,39,1
23.0,4,176724.0,8,11.0,4,1,2,4,1,0.0,0.0,15.0,39,1
45.0,4,54260.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,1
31.0,4,243442.0,11,9.0,0,3,4,4,1,0.0,0.0,44.0,39,1
45.0,4,118714.0,8,11.0,2,4,0,4,1,0.0,1977.0,50.0,39,0
35.0,4,275522.0,9,13.0,2,4,0,4,1,0.0,1887.0,50.0,39,0
35.0,4,179579.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
26.0,4,378322.0,11,9.0,2,14,0,4,1,0.0,0.0,44.0,39,1
30.0,4,94235.0,13,1.0,4,5,1,4,1,0.0,0.0,35.0,26,1
31.0,7,110714.0,15,10.0,4,8,1,2,1,0.0,0.0,40.0,39,1
47.0,2,242552.0,8,11.0,2,14,0,4,1,0.0,0.0,40.0,39,0
28.0,7,286310.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,39,1
26.0,4,153169.0,11,9.0,0,7,1,4,1,0.0,0.0,40.0,39,1
66.0,4,167711.0,11,9.0,6,8,1,4,0,0.0,0.0,23.0,39,1
24.0,4,267706.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,6,1
38.0,4,204501.0,11,9.0,4,12,3,4,1,0.0,0.0,40.0,39,1
40.0,2,108765.0,9,13.0,4,11,1,4,0,0.0,0.0,55.0,39,0
53.0,4,152657.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
35.0,7,80771.0,12,14.0,4,10,1,2,0,0.0,0.0,40.0,39,1
35.0,2,233327.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,39,1
42.0,4,154374.0,9,13.0,2,4,0,4,1,0.0,1887.0,40.0,39,0
23.0,4,239539.0,9,13.0,4,6,2,4,0,0.0,0.0,40.0,5,1
28.0,7,175409.0,11,9.0,5,8,4,4,0,0.0,0.0,40.0,39,1
27.0,7,205188.0,7,12.0,4,1,3,4,0,0.0,0.0,40.0,39,1
22.0,4,200973.0,6,5.0,4,12,3,2,1,0.0,0.0,25.0,39,1
27.0,0,29361.0,11,9.0,5,0,4,4,0,0.0,0.0,40.0,39,1
22.0,4,369084.0,1,7.0,4,8,4,2,0,0.0,0.0,40.0,39,1
74.0,6,322789.0,5,4.0,6,8,1,4,0,0.0,0.0,99.0,39,1
66.0,5,45702.0,0,6.0,2,5,0,4,1,0.0,0.0,20.0,39,1
18.0,4,317425.0,11,9.0,4,7,3,4,1,0.0,0.0,25.0,39,1
55.0,4,176219.0,1,7.0,2,8,0,2,1,0.0,0.0,32.0,39,1
60.0,4,258869.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,1
52.0,5,561489.0,15,10.0,0,12,1,4,1,0.0,0.0,70.0,39,0
58.0,4,220896.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
40.0,4,224658.0,12,14.0,2,10,0,4,1,0.0,0.0,40.0,39,0
21.0,4,52753.0,11,9.0,4,12,3,4,0,0.0,0.0,40.0,39,1
62.0,4,152148.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
26.0,4,235520.0,8,11.0,4,1,1,4,0,0.0,0.0,40.0,39,1
27.0,4,176683.0,8,11.0,4,1,1,4,1,0.0,2205.0,55.0,39,1
31.0,4,215297.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,39,0
49.0,7,213307.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
34.0,7,334744.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
28.0,4,195573.0,9,13.0,4,12,3,4,0,0.0,1564.0,40.0,39,1
22.0,4,311376.0,5,4.0,2,6,0,4,1,0.0,0.0,40.0,26,1
41.0,4,374764.0,15,10.0,2,1,5,2,0,0.0,0.0,40.0,23,0
17.0,4,206383.0,1,7.0,4,6,3,4,1,0.0,0.0,17.0,39,1
37.0,1,203070.0,15,10.0,2,1,0,4,1,7688.0,0.0,70.0,30,0
30.0,4,206923.0,9,13.0,4,4,1,2,0,0.0,0.0,40.0,39,1
36.0,4,286115.0,7,12.0,4,13,1,4,0,0.0,0.0,45.0,39,1
21.0,7,145651.0,15,10.0,4,8,3,2,0,0.0,0.0,40.0,39,1
42.0,4,33155.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
31.0,4,187560.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
25.0,4,132683.0,8,11.0,4,6,3,4,0,0.0,0.0,40.0,39,1
50.0,6,200618.0,12,14.0,2,10,0,4,1,0.0,1977.0,60.0,39,0
42.0,6,37618.0,9,13.0,2,5,0,4,1,0.0,0.0,60.0,39,0
58.0,4,206814.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
23.0,4,239322.0,11,9.0,0,3,1,4,1,0.0,0.0,60.0,39,1
30.0,4,257874.0,5,4.0,4,8,4,2,0,0.0,0.0,30.0,14,1
30.0,4,177522.0,15,10.0,0,6,1,4,1,0.0,0.0,50.0,39,1
46.0,4,155489.0,11,9.0,3,8,1,4,1,0.0,0.0,35.0,26,1
39.0,4,175681.0,11,9.0,2,8,0,1,1,0.0,2377.0,35.0,3,0
20.0,0,206671.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,39,1
24.0,4,241185.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
58.0,0,99131.0,11,9.0,2,0,0,4,1,0.0,0.0,10.0,39,1
32.0,4,160594.0,11,9.0,4,12,1,4,0,0.0,0.0,10.0,39,1
59.0,7,105363.0,11,9.0,4,8,1,2,0,0.0,0.0,40.0,39,1
45.0,4,239058.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
26.0,4,121712.0,11,9.0,4,3,3,4,1,0.0,0.0,40.0,39,1
18.0,4,106943.0,1,7.0,4,12,3,2,0,0.0,0.0,10.0,39,1
61.0,4,232719.0,0,6.0,4,8,3,4,1,4416.0,0.0,40.0,39,1
43.0,4,54611.0,11,9.0,2,7,0,4,1,0.0,0.0,65.0,39,1
28.0,4,150025.0,1,7.0,4,3,1,2,1,0.0,0.0,40.0,39,1
24.0,4,125010.0,11,9.0,4,12,3,4,1,0.0,0.0,35.0,8,1
55.0,4,197422.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
19.0,4,139466.0,15,10.0,4,1,3,4,0,0.0,0.0,30.0,39,1
51.0,4,204304.0,11,9.0,4,1,1,2,0,0.0,0.0,40.0,39,1
53.0,4,290688.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
36.0,6,295127.0,9,13.0,2,5,0,4,1,0.0,0.0,84.0,39,1
56.0,2,203250.0,11,9.0,6,8,1,4,0,0.0,0.0,20.0,39,1
47.0,4,187440.0,15,10.0,2,13,0,4,1,7298.0,0.0,40.0,39,0
34.0,4,209691.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,39,0
26.0,7,291586.0,9,13.0,4,10,1,4,1,0.0,0.0,15.0,39,1
31.0,4,226696.0,11,9.0,0,12,1,4,0,0.0,0.0,50.0,39,1
19.0,4,501144.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,39,1
31.0,4,309620.0,3,2.0,5,6,4,4,0,0.0,0.0,40.0,8,1
50.0,4,211654.0,2,8.0,2,14,0,2,1,0.0,0.0,48.0,39,0
43.0,4,176716.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,1
45.0,2,272792.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,39,0
43.0,6,243432.0,9,13.0,5,3,4,4,1,0.0,0.0,35.0,39,1
62.0,4,155256.0,11,9.0,2,7,0,4,1,0.0,0.0,48.0,39,0
28.0,4,261278.0,9,13.0,4,13,1,4,0,0.0,0.0,35.0,39,1
43.0,2,125461.0,9,13.0,2,10,0,4,1,0.0,0.0,55.0,39,0
34.0,4,454508.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
48.0,4,278303.0,11,9.0,0,12,1,4,1,0.0,0.0,60.0,39,1
47.0,6,126500.0,8,11.0,2,5,0,4,1,0.0,0.0,72.0,39,0
44.0,2,143104.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
44.0,5,104892.0,15,10.0,2,3,0,4,1,0.0,0.0,58.0,39,1
65.0,4,23580.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,39,1
32.0,4,141490.0,11,9.0,3,8,4,2,0,0.0,0.0,20.0,39,1
41.0,4,203217.0,5,4.0,5,3,1,2,1,0.0,0.0,40.0,39,1
40.0,4,158275.0,11,9.0,4,1,1,4,0,0.0,0.0,40.0,39,1
42.0,4,27661.0,7,12.0,2,13,0,4,1,0.0,0.0,40.0,39,1
30.0,4,241583.0,15,10.0,4,7,2,4,1,0.0,0.0,40.0,0,1
38.0,4,298841.0,11,9.0,0,1,4,4,0,0.0,0.0,40.0,39,1
32.0,4,198452.0,8,11.0,0,3,1,4,1,0.0,0.0,50.0,39,0
42.0,5,212894.0,14,15.0,2,10,0,4,1,0.0,0.0,45.0,39,0
17.0,4,38611.0,11,9.0,4,1,3,4,1,0.0,0.0,20.0,39,1
20.0,0,228326.0,15,10.0,4,0,3,4,1,0.0,0.0,60.0,39,1
79.0,0,48574.0,0,6.0,4,0,1,4,1,0.0,0.0,40.0,39,1
21.0,4,82847.0,15,10.0,4,10,3,4,1,0.0,0.0,15.0,39,1
35.0,4,110668.0,9,13.0,2,4,0,4,1,15024.0,0.0,45.0,39,0
29.0,0,189765.0,11,9.0,4,0,1,4,1,0.0,0.0,35.0,39,1
56.0,5,170287.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,39,1
18.0,4,200603.0,1,7.0,4,8,2,2,1,0.0,0.0,20.0,39,1
28.0,0,201844.0,11,9.0,4,0,4,2,0,0.0,0.0,40.0,14,1
46.0,7,312015.0,11,9.0,4,8,1,2,1,0.0,0.0,40.0,39,1
30.0,4,159323.0,15,10.0,0,8,4,4,0,0.0,0.0,48.0,39,1
34.0,4,378272.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,39,1
31.0,4,166248.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,0
49.0,4,91608.0,9,13.0,2,13,0,4,1,0.0,0.0,40.0,39,1
43.0,2,265698.0,11,9.0,5,8,4,2,0,0.0,0.0,40.0,39,1
41.0,7,210094.0,11,9.0,2,1,5,2,0,0.0,0.0,40.0,39,1
63.0,4,271075.0,0,6.0,2,1,5,4,0,0.0,0.0,40.0,39,1
59.0,4,172071.0,9,13.0,5,4,4,4,0,0.0,0.0,12.0,39,1
28.0,4,252424.0,11,9.0,0,7,1,4,1,0.0,0.0,40.0,39,1
42.0,4,806552.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,0
48.0,4,109421.0,11,9.0,6,7,2,4,0,0.0,0.0,48.0,39,1
36.0,1,403489.0,12,14.0,4,13,1,2,1,0.0,0.0,40.0,39,1
47.0,2,101016.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
42.0,4,66118.0,15,10.0,0,13,1,4,1,0.0,625.0,50.0,39,1
36.0,4,68798.0,11,9.0,2,8,5,1,0,0.0,0.0,40.0,30,1
44.0,4,377018.0,11,9.0,0,1,4,4,0,0.0,0.0,40.0,39,1
33.0,4,188246.0,11,9.0,0,8,4,4,0,0.0,0.0,40.0,39,1
39.0,6,83242.0,11,9.0,4,12,3,4,0,0.0,0.0,55.0,39,1
42.0,4,24364.0,8,11.0,0,6,1,4,0,0.0,0.0,40.0,39,1
27.0,4,126060.0,15,10.0,4,4,1,4,0,0.0,0.0,65.0,39,1
24.0,7,324637.0,9,13.0,4,4,1,4,1,0.0,0.0,40.0,39,1
43.0,4,351576.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,39,0
25.0,4,256545.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,39,1
59.0,5,171355.0,12,14.0,0,10,1,4,1,0.0,0.0,60.0,39,0
40.0,4,445382.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
17.0,4,144752.0,1,7.0,4,8,3,4,0,0.0,0.0,25.0,39,1
38.0,4,169469.0,12,14.0,2,4,0,4,1,0.0,0.0,40.0,39,1
22.0,4,493034.0,11,9.0,4,1,3,2,0,0.0,0.0,38.0,39,1
34.0,4,236318.0,15,10.0,0,13,1,4,0,0.0,0.0,40.0,31,1
27.0,4,159676.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
27.0,4,166210.0,9,13.0,2,10,5,4,0,7688.0,0.0,50.0,39,0
60.0,6,376973.0,11,9.0,2,3,0,4,1,0.0,0.0,20.0,39,1
44.0,4,210534.0,9,13.0,2,13,0,4,1,0.0,0.0,40.0,39,0
28.0,4,116372.0,5,4.0,2,3,0,4,1,0.0,0.0,40.0,39,1
25.0,4,178326.0,15,10.0,4,12,1,4,0,0.0,0.0,45.0,39,1
43.0,4,152629.0,11,9.0,2,14,0,4,1,0.0,0.0,30.0,39,1
22.0,4,216134.0,11,9.0,4,8,3,4,1,0.0,2205.0,40.0,39,1
27.0,4,216481.0,11,9.0,4,3,2,4,1,0.0,0.0,40.0,28,1
27.0,4,302406.0,12,14.0,4,4,3,4,0,0.0,0.0,40.0,39,1
65.0,4,350498.0,8,11.0,2,14,0,4,1,0.0,0.0,20.0,39,0
40.0,0,78255.0,2,8.0,2,0,0,4,1,0.0,0.0,52.0,39,0
17.0,0,171461.0,1,7.0,4,0,3,4,0,0.0,0.0,30.0,39,1
76.0,4,127016.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
60.0,0,112821.0,15,10.0,2,0,0,2,1,0.0,0.0,24.0,39,1
57.0,4,220986.0,11,9.0,0,1,4,4,0,0.0,0.0,37.0,39,1
50.0,4,305319.0,9,13.0,2,3,0,4,1,0.0,1902.0,40.0,39,0
24.0,0,35633.0,15,10.0,4,0,5,3,0,0.0,0.0,25.0,26,1
30.0,4,197947.0,11,9.0,2,3,0,3,1,0.0,0.0,40.0,39,1
71.0,5,133821.0,9,13.0,0,12,1,4,1,0.0,0.0,60.0,39,1
25.0,4,207258.0,6,5.0,4,1,4,1,0,0.0,0.0,40.0,36,1
25.0,7,152503.0,15,10.0,2,3,5,4,0,0.0,0.0,40.0,39,0
52.0,7,447579.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
57.0,4,335276.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
43.0,4,220589.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
25.0,4,32275.0,11,9.0,2,10,0,4,1,0.0,0.0,30.0,39,1
57.0,6,291529.0,9,13.0,2,4,0,4,1,4386.0,0.0,13.0,39,0
41.0,2,160785.0,9,13.0,2,10,5,2,0,0.0,0.0,40.0,39,0
38.0,6,194534.0,11,9.0,2,12,0,4,1,0.0,0.0,72.0,39,1
